movie_name,year,tags
tumhari sulu,2017,comedi drama sulu ambiti housewif love husband happi famili thing start chang accident land job radio jockey show becom instant hit suresh triveni vidya balan manav kaul neha dhupia vijay maurya
prem,1995,action drama romanc sanjay verma elig young man hallucin past life shantanu travel small commun meet sonia verma recogn see full summari » satish kaushik sanjay kapoor tabu deepak tijori dalip tahil
dangerous ishhq,2012,fantasi mysteri romanc three doppelgangerson girl two boystwo love get togeth mani live third onewho cant kill easilyalso want girl tri separ mani live vikram bhatt karisma kapoor rajneesh duggal divya dutta jimmi shergil
ajay,1996,action drama romanc raja brijraj singh younger brother raja ranbir singh live spaciou bungalow wealthi landlord small indian villag name kishengard would like see full summari » suneel darshan sunni deol karisma kapoor reena roy kiran kumar
shuddh desi romance,2013,comedi drama romanc romant comedi tell journey three restless young peopl junk societi syllabu find love decid follow heart maneesh sharma sushant singh rajput parineeti chopra rishi kapoor vaani kapoor
aakhree raasta,1986,action crime drama exconvict bent reveng peopl respons wrong imprison pit estrang son polic offic bhagyaraj amitabh bachchan sridevi jaya prada om shivpuri
mubarakan,2017,comedi romanc singleton kartar singh left respons rais 2 orphan nephew ask brother rais charan sister london rais karan twin cross contin leav behind trail confus ane bazme anil kapoor arjun kapoor ileana dcruz athiya shetti
police aur mujrim,1992,action music romanc bombay polic commission veer bahadur singh live wife sharda daughter jyoti dsp vishal khanna arrest two notori robber pimp shera jaaga hold see full summari » kc bokadia raaj kumar vinod khanna meenakshi sheshadri avinash wadhawan
jazbaa,2015,action crime drama tension aris daughter nation best lawyer kidnap shell save rapist death sentenc ransom within 4 day sanjay gupta aishwarya rai bachchan irrfan khan shabana azmi jacki shroff
lucky: no time for love,2005,music drama romanc chain unfortun event 17yearold schoolgirl narrowli escap possibl rapist caught terror attack drink contamin water poison radhika rao vinay sapru salman khan sneha ullal mithun chakraborti kader khan
ankhen,1968,action adventur drama shortli independ india face terrorist attack assam result mani death casualti group concern citizen decid someth stop carnag ramanand sagar mala sinha dharmendra kumkum sujit kumar
mashaal,1984,action drama famili chain event chang vinod life honest journalist black market underworld racket order combat vardhan yash chopra anil kapoor dilip kumar waheeda rehman rati agnihotri
super nani,2014,comedi drama famili movi revolv around indian woman bharti sacrific life children husband yet valu sacrific maltreat see full summari » indra kumar rekha sharman joshi randhir kapoor anupam kher
dhoondte reh jaoge,2009,comedi drama fail film produc unemploy charter account decid make sure flop movi umesh shukla paresh rawal kunal kemmu sonu sood soha ali khan
tahalka,1992,action adventur thriller yacht trip along daughter dolli indian armi major krishna rao observ girl distress goe rescu end rescu dozen girl see full summari » anil sharma dharmendra naseeruddin shah mukesh khanna aditya pancholi
googly,2013,comedi romanc sharath swath fall love get separ due misunderstand reunit year later friend wed pawan wadeyar yash kriti kharbanda anant nag sadhu kokila
swarg,1990,drama krishna loyal master treat like god unfortun get thrown hous master becom pauper loyal krishna return chang thing master david dhawan rajesh khanna govinda madhavi juhi chawla
hadh kar di aapne,2000,comedi romanc raj detect goe europ trip friend case trip fall love anjali imperson best friend journey togeth ensu romanc comic confus manoj agraw govinda rani mukerji johni lever paresh rawal
mere baap pehle aap,2008,comedi drama romanc son reunit widow father long lost lover latter urg marri priyadarshan akshay khanna paresh rawal genelia deshmukh om puri
amir garib,1974,action thriller manmohan alia moni live dual life one magician thief name bhagula bhagat whose prime agenda rob rich spread wealth see full summari » mohan kumar dev anand hema malini premnath malhotra ranjeet bedi
long live brij mohan,2017,comedi crime drama man fake death unfortun start new life new ident bring problem nikhil nagesh bhat arjun mathur nidhi singh sheetal thakur manav vij
meel patthar,2020,drama recent mark 500000 kilomet road newli bereav trucker face threat lose job come defin new intern ivan ayr mohind gujral pavitra mattoo lakshvir saran suvind vicki
hatya,1988,action crime drama death wife sheila child raja sagar take drink well sing danc wed special occas intox heavili one event see full summari » kirti kumar govinda neelam kothari raj kiran anupam kher
ntr: kathanayakudu,2019,biographi drama base journey legendari telugu actor filmmak exchief minist late taraka rama rao nandamuri radha krishna jagarlamudi nandamuri balakrishna vidya balan kaikala satyanarayana nandamuri kalyan ram
apne,2007,action drama sport disgrac exbox attempt make two son champion boxer order clear name one son agre goal caus famili conflict anil sharma dharmendra sunni deol bobbi deol shilpa shetti kundra
yeh lamhe judaai ke,2004,drama mysteri romanc dushyant jaya childhood friend spite famili poverti dushyant one great ambit life becom success singer achiev ambit pavan kaul birendra nath tiwari shah rukh khan raveena tandon navneet nishan avtar gill
no problem,2010,action comedi crime bank robber diamond thiev minist homicid hyper wife challeng face bumbl senior polic offic ane bazme anil kapoor sanjay dutt akshay khanna suniel shetti
yudhra,Unknown,action actionpack ride romanc drama involv ravi udyawar siddhant chaturvedi malavika mohanan raghav juyal ram kapoor
baghavat,1982,action romanc region maharaj singh control undergo drought faminelik condit maharaj order treasuri made open public suffer see full summari » ramanand sagar dharmendra hema malini reena roy amjad khan
begum jaan,2017,action drama histori stori eleven prostitut refus part way brothel partit india pakistan srijit mukherji amitabh bachchan pallavi sharda vidya balan naseeruddin shah
taarzan: the wonder car,2004,action adventur drama raj rebuild dead father car name taarzan car come life miracul way slowli car start kill killer raj father abba alibhai burmawalla mastan alibhai burmawalla ajay devgn vatsal sheth ayesha takia farida jalal
yaariyan,2014,drama romanc colleg student must win inter colleg competit save colleg demolish properti builder divya khosla kumar himansh kohli rakul preet singh nicol faria shreya poru pardiwalla
the legend of bhagat singh,2002,action biographi drama stori young revolutionari rais arm resist british rule india rajkumar santoshi ajay devgn sushant singh santosh akhilendra mishra
beyond the clouds,2017,drama famili hedonist teenag mumbai bust deal drug goe estrang sister help complic land jail majid majidi ishaan khattar malavika mohanan goutam ghose sharada
oops!,2003,comedi drama dancer jahaan kiran janjani group includ girlfriend nikki adyasha bosom pal akash rai vika sethi nikki akash content wait bigtim see full summari » deepak tijori kiran jhangiani vika sethi adyasha mink singh
hawaa hawaai,2014,drama famili sport arjun dream skate arjun follow dream champion amol gupt makrand deshpand partho gupt devraya gole neha joshi
ram singh charlie,2020,drama love littl film famili circu artist nitin kakkar kumud mishra divya dutta salima raza farrukh seyer
main atal hoon,2023,biographi drama life atal bihari vajpaye serv prime minist india thrice tenur bharat ratna padma vibhushan recipi also one key senior leader cofound bharatiya janata parti bjp ravi jadhav pankaj tripathi benedict garrett harshad kumar rajesh dubeay
taqdeer,1967,drama famili wellb children destitut widow forc marri man dislik salaam bharat bhushan shalini farida jalal johnni walker
simran,2017,crime drama thriller sociallycritic financiallycorn girl becom outlaw dodg situat hansal mehta kangana ranaut sohum shah esha tewari jason louder
dulhan hum le jayenge,2000,comedi drama romanc sapna lost parent earli age live three quirki uncl bhola nath fit freak prabhu nath deepli religi fellow vicki nath discosavvi see full summari » david dhawan salman khan karisma kapoor om puri paresh rawal
indian never again nirbhaya,2018,drama base true event delhi bu gang rape decemb 2012 bidisha adhikari kanchan adhikari payal kaashyap riecha sharma dinesh mehta gehana vasisth bidisha adhikari
the great gambler,1979,action crime romanc unwittingli use skill obtain militari secret gambler pursu polic offic happen doppelgang shakti samanta amitabh bachchan zeenat aman neetu singh prem chopra
chaar lugaai,2023,mysteri women maintain everi duti respons marri life find yearn intimaci affect husband stay afar see full summari » prakash saini nidhi uttam ayush chaturvedi deepti gautam mansi jain
pinjar: beyond boundaries...,2003,drama day lead partit hindu woman abduct muslim man soon find forc marriag live new countri border india pakistan drawn chandra prakash dwivedi urmila matondkar manoj bajpaye sanjay suri sandali sinha
200: halla ho,2021,crime histori thriller loos base real incid 200 halla ho stori women terroris mobster whose gang rape rob terroris murder 300 famili 15 year met nemesi young dalit girl sarthak dasgupta alok batra dipti avlani saloni batra apurva choudhari sushama deshpand
ayalaan,2024,action adventur scifi lost alien seek help go back home everyth get harder alien return home r ravikumar sivakarthikeyan rakul preet singh karunakaran bhanupriya
total dhamaal,2019,action adventur comedi group peopl learn hidden treasur race find claim indra kumar ajay devgn anil kapoor madhuri dixit riteish deshmukh
aayirathil oruvan,2010,action adventur anitha govern offici embark journey find chandramouli archaeologist went vietnam search exist princ chola dynasti k selvaraghavan karthi reema sen andrea jeremiah parthiban radhakrishnan
fashion,2008,drama romanc smalltown girl final realiz dream becom famou supermodel soon find glamor new life price madhur bhandarkar priyanka chopra jona kangana ranaut mugdha gods arbaaz khan
14 phere,2021,comedi romanc sanjay rajput jahanabad love aditi jat jaipur want get marri dont want hurt famili plan get marri arrang fake set parent succeed devanshu singh kriti kharbanda vikrant massey gauahar khan vineet kumar
yellow bus,2023,drama discov daughter abandon perish blister desert heat school bu indian woman resid arabian gulf set quest truth justic wendi bednarz sam akel mansoor alfili kinda alloush francesca bizzarri
mere sajana saath nibhana,1992,drama music kanhaiya live mother small rural town india make live sing danc wed birthday import ceremoni commun along bhola see full summari » rajesh vakil mithun chakraborti juhi chawla shanti priya prem chopra
