movie_name,year,tags
raja ki ayegi baraat,1997,"drama romance a pretty schoolteacher named mala (rani mukherjee) becomes the victim of the unwanted advances of an evil man named raja (shadab khan). when she rejects him, he rapes her. the teacher then ...                see full summary » ashok gaekwad shadaab khan rani mukerji gulshan grover divya dutta "
darna mana hai,2003,"horror after their car breaks down in the middle of the night, seven friends find shelter and tell one another stories to kill time till dawn. prawaal raman saif ali khan boman irani nana patekar vivek oberoi "
dono,2023,drama modern relationships set against the backdrop of a lavish destination wedding. avnish barjatya rajveer deol paloma dhillon garima agarwal rohan khurana 
shaurya: it takes courage to make right... right,2008,"crime drama thriller maj. siddhant chaudhary, an indian army lawyer, attempts to defend capt. javed khan who is accused of killing a decorated officer. the problem is that khan does not wish to be defended and freely admits to his crime. samar khan rahul bose jaaved jaaferi minissha lamba seema biswas "
satyameva jayate,2018,action crime drama an honest cop attempts to hunt down a vigilante who kills corrupt cops by setting them on fire. milap zaveri john abraham manoj bajpayee aisha sharma amruta khanvilkar 
the conversion,2022,"drama a movie that explores the sensitive topic of religious conversion, this movie is a captivating drama depicting girl's dilemma of what happens in an inter-faith marriage that results in religious conversion. vinod tiwari vindhya tiwari prateek shukla ravi bhatia vibha chhibber "
kismat konnection,2008,"comedy drama romance a luckless architect discovers a social activist to be his lucky charm. unfortunately, she's protecting the community center he's aiming to win a contract to tear down. aziz mirza shahid kapoor vidya balan vishal malhotra om puri "
kabul express,2006,adventure comedy drama a thrilling story spanning 48 hours of five individuals linked by hate and fear but brought together by fate to finally recognize each other. kabir khan john abraham arshad warsi salman shahid hanif hum ghum 
china gate,1998,action adventure drama 10 old exiled army men decide to free a village from an evil bandit rajkumar santoshi om puri amrish puri naseeruddin shah danny denzongpa 
ghayal once again,2016,"action crime drama when a video of his mentor's murder surfaces, an investigative journalist takes action to find those responsible. sunny deol sunny deol soha ali khan om puri aanchal munjal "
sherdil,2022,"comedy drama inspired by the real events that took place in the pilibhit tiger reserve where people used to leave their elderly family members for tigers to prey on, and then claim compensation from the administration. srijit mukherji pankaj tripathi sayani gupta neeraj kabi akshay kapoor "
kaala barbarian chapter 1,2023,thriller a surgeon who single-handedly tries to save his patient's life against all odds. will he be able to protect an innocent family from the twisted plans of an organ trafficking mafia? what hidden truths will he unfold in the process? jinto chacko samuel jijoy rajagopalan varun singh rajput chayanika chaudhuri stuti trivedi 
dance dance,1987,"action drama musical orphaned as kids, radha and her brother ramu make their living by dancing and singing in small functions. ramu makes it big in the music world. babbar subhash mithun chakraborty smita patil mandakini shakti kapoor "
mr. & mrs. khiladi,1997,comedy drama romance a slacker (akshay kumar) must impress a wealthy man to marry her daughter (juhi chawla). david dhawan akshay kumar juhi chawla paresh rawal anil dhawan 
deewaar,1975,"action crime drama vijay struggles as a dockworker and eventually becomes a leading figure of the underworld, while his younger brother ravi is an educated, upright policeman. this divide causes problems in their relationship. yash chopra amitabh bachchan shashi kapoor nirupa roy parveen babi "
manjhi: the mountain man,2015,"biography drama using only a hammer and a chisel, a man spends twenty-two years carving a road through a treacherous mountain. ketan mehta nawazuddin siddiqui radhika apte ashutosh acharya shahzad ahmed "
dhadak,2018,"drama romance set in rajasthan, this love story explores how the protagonists deal with issues like differences between castes and honor killings. shashank khaitan janhvi kapoor ishaan khattar ashutosh rana aditya kumar "
kites,2010,"action drama romance a wounded man searches for his sweetheart in the mexican desert while on the run from the police, bounty hunters, and others. anurag basu hrithik roshan bárbara mori nicholas brown kangana ranaut "
state of siege: temple attack,2021,"action thriller inspired by true events, the film narrates the heroic tale of nsg commandos, who step in to save innocent people when terrorists attack a temple in gujarat. ken ghosh akshaye khanna gautam rode vivek dahiya abhimanyu singh "
dulha mil gaya,2010,comedy drama romance a man marries so he can inherit his father's wealth. mudassar aziz sushmita sen fardeen khan ishita sharma shah rukh khan 
dil aashna hai (...the heart knows),1992,"drama romance laila, brought up in a brothel, is a cabaret dancer in digvijay singh's five star hotel. one day, her dying mother informs her that she is adopted. laila is aided by karan in her search for the mother. hema malini jeetendra mithun chakraborty dimple kapadia amrita singh "
pizza,2014,horror a pizza delivery boy's mundane life takes a horrifying turn when he is sent to make a delivery to the home of a family who have a dark secret. will he be able to overcome the evil that lurks in the shadows and live to tell his tale? akshay akkineni akshay oberoi parvathy omanakuttan arunoday singh dipannita sharma 
yuvvraaj,2008,comedy drama musical two estranged brothers must learn to work together to claim their rightful share of an inheritance left solely to their eldest sibling. subhash ghai salman khan anil kapoor zayed khan mithun chakraborty 
vd 12,Unknown,action drama add a plot gowtam tinnanuri vijay deverakonda rashmika mandanna keshav deepak manikanta varanasi 
happy bhag jayegi,2016,"comedy romance after fleeing an arranged marriage, a feisty indian woman finds herself stranded in pakistan where the ex-governor's son helps reunite her with her boyfriend. mudassar aziz diana penty abhay deol jimmy shergill ali fazal "
pm narendra modi,2019,biography drama biography of india's prime minister shri narendra modi. omung kumar boman irani barkha bisht vivek oberoi prashant narayanan 
bole chudiyan,Unknown,comedy drama romance inspired by true life events of the lead actor nawazuddin siddiqui. shamas nawab siddiqui tamannaah bhatia nawazuddin siddiqui rajpal naurang yadav aditya srivastav 
mohabbat,1997,"drama romance two men from different backgrounds fall in love with the same woman, but one has a deadly secret after a traumatic accident. reema rakesh nath madhuri dixit sanjay kapoor akshaye khanna farooq shaikh "
arjun pandit,1999,action crime romance an unexpected betrayal transforms a meek college professor into a cold-blooded gangster who wants to marry a woman against her wishes. rahul rawail sunny deol juhi chawla saurabh shukla mukesh rishi 
beta,1992,"drama romance raju, the only heir of a millionaire, is brainwashed by his stepmother for her greed of his entire property. indra kumar anil kapoor madhuri dixit aruna irani laxmikant berde "
'd',2005,"crime drama thriller deshu, a mechanic from dubai, comes home to mumbai, and gets embroiled in a crime by accident. the film shows his meteoric rise from common, law-abiding man to underworld kingpin. vishram sawant randeep hooda chunky pandey rukhsar rehman isha koppikar "
saugandh,1991,"action drama romance a woman whose entire family was murdered by a cruel landowner, vows that she will get her son and his daughter married someday. raj n. sippy rakhee gulzar akshay kumar shanti priya aryeman ramsay "
aap mujhe achche lagne lage,2002,"action drama romance the daughter of a rich criminal industrial tycoon falls in love with a college boy. the tycoon, what a surprise, objects... vikram bhatt hrithik roshan ameesha patel kiran kumar mukesh tiwari "
thackeray,2019,"biography drama from controversial cartoonist to powerful mumbai politician, this biopic maps the meteoric rise of far-right shiv sena party founder, bal thackeray. abhijit panse, amol bhor nawazuddin siddiqui amrita rao prakash belawadi nilesh divekar "
